gameID,Game,Played,Platform,ReleaseDate,Developer,Genre,Description,BoxArt,WikipediaPage,RelatedGames
87,Batman: Arkham City,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360,Mac,PlayStation 4,Xbox One",2011-10-18,Rocksteady Studios,"Hack and slash/Beat 'em up,Adventure","At a press conference held by Bruce Wayne to declare his opposition to Arkham City, TYGER mercenaries arrest and imprison him in Arkham City. Hugo Strange discloses his knowledge of Wayne's dual identity as Batman before releasing him into the prison's criminal populace. While Strange prepares to commence ""Protocol 10"", Wayne obtains his equipment via airdrop from Alfred Pennyworth, allowing him to become Batman. He first saves Catwoman from being executed by Two-Face, who hopes to gain respect by murdering her. After Joker attempts to assassinate Catwoman, Batman tracks him to his hideout in the Sionis Steelmill, believing Joker may know the truth behind Protocol 10. 
 
There, Batman learns that the unstable properties of the Titan formula are mutating in Joker's blood, gradually killing him. Joker captures Batman and performs a blood transfusion on him, infecting him with the same fatal disease. Joker also reveals that Gotham hospitals have been poisoned with his infected blood. Desperate to save himself and innocent citizens, Batman seeks out Mr. Freeze, who had been developing a cure but has since been kidnapped by the Penguin. 
 
Tracking Penguin to the Cyrus Pinkney National History Institute, Batman defeats his forces, his imprisoned monster Solomon Grundy, and ultimately the Penguin himself, before liberating Mr. Freeze. Freeze tells Batman that he has already developed the cure, but its instability renders it useless. Batman deduces that the restorative properties of Ra's al Ghul's blood can complete the cure. Batman tracks one of Ra's al Ghul's assassins to his underground lair, leading Batman into a confrontation with Ra's and his daughter Talia, Batman's former lover. With Ra's al Ghul's blood, Freeze is able to develop an antidote, but it is stolen by Harley Quinn before Batman can use it. 
 
When he returns to the Joker, Batman finds him restored to health. While the two fight, Strange activates Protocol 10, which is revealed to be a scheme to wipe out the entire population of Arkham City and destroy the criminal element of Gotham. The TYGER troops begin executing inmates as Strange launches missile strikes on Arkham's denizens from his base in Wonder Tower. A missile hits the steelmill, burying Batman under rubble. Before Joker can take advantage of the situation, Talia arrives and offers him immortality in exchange for sparing Batman's life. After escaping with the help of Catwoman, Batman is convinced by Alfred to end Protocol 10 before pursuing Talia and Joker. 
 
Batman infiltrates Wonder Tower and disables Protocol 10. Ra's al Ghul is revealed to be the true mastermind behind Arkham City and mortally wounds Strange for failing to defeat Batman. With his dying breath, Strange activates ""Protocol 11"", the self-destruction of Wonder Tower. Batman and Ra's escape, but Ra's commits suicide rather than risk capture. Joker contacts Batman, threatening to kill Talia unless Batman meets him at the Monarch Theater. Once Batman arrives, Joker demands the cure but is stabbed and apparently killed by Talia while distracted. Talia admits to stealing the cure from Quinn, when she is killed by a second Joker, still stricken with the disease. The healthy Joker that Talia stabbed then reanimates into the shapeshifting Clayface, who is revealed to have been masquerading as a healthy Joker all along at the ailing villain's request. 
 
Batman incapacitates Clayface, but Joker blows up the theater floor, sending Batman plummeting into Ra's' lair below. Batman destroys Ra's' rejuvenating Lazarus Pit before the Joker can use it, and drinks a portion of the antidote. Batman debates curing his foe but is attacked by Joker before he can act, causing the antidote vial to inadvertently smash. Batman admits that in spite of everything Joker had done, he would have saved him. After Joker finally succumbs to his illness and dies, Batman carries his body out of Arkham City. As Commissioner Gordon asks what happened, Batman places Joker's body on the hood of a police car and leaves in silence.",https://images.igdb.com/igdb/image/upload/t_1080p/nemib0kgnbo6i0rmlavm.jpg,https://en.wikipedia.org/wiki/Batman:_Arkham_City,"Batman: Arkham Asylum,Darksiders,The Amazing Spider-Man,Batman: Arkham Origins,The Amazing Spider-Man 2,Spider-Man: Web of Shadows,Batman: Arkham Knight,Batman: Arkham Origins Blackgate,Marvel's Spider-Man,Batman Arkham City Lockdown"
88,Crysis 2,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360",2011-03-22,Crytek UK,"Shooter,Adventure","The world has been ravaged by a series of climatic disasters and society is on the verge of total breakdown. Now the aliens have returned, with a full invasion force bent on nothing less than the total annihilation of mankind, starting by trying to rip the heart out of Earth’s most iconic city. 
In New York, terrifying alien invaders stalk the streets and a nightmare plague strikes down the city’s myriad inhabitants with brutal epidemic speed. The city’s systems are in chaos, its streets and skyline are smashed and in flaming ruin. This is New York City like you’ve never seen it before. 
Neither paramilitary law enforcement nor the might of the US military machine can stand against the invaders, and all who choose not to flee are dead men walking. Just to survive in this maelstrom of death will require technology beyond anything any modern soldier has ever seen. 
One man will inherit that means to survive. One supersoldier, wielding the combat enhancement technology of the future with Nanosuit 2, will make the last stand to save humanity from destruction in the urban jungle that is New York City.",https://images.igdb.com/igdb/image/upload/t_1080p/co1rb3.jpg,https://en.wikipedia.org/wiki/Crysis_2,"Uncharted 3: Drake's Deception,Uncharted 2: Among Thieves,Halo 2,Crysis 3,Uncharted 4: A Thief's End,Sniper: Ghost Warrior 3,Tom Clancy's Ghost Recon: Wildlands,Metro Exodus,Immortal: Unchained,Left Alive"
89,L.A. Noire,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360",2011-05-17,Rockstar Leeds,"Shooter,Sport,Strategy,Adventure","Amid the post-war boom of Hollywood's Golden Age, Cole Phelps is an LAPD detective thrown headfirst into a city drowning in its own success. Corruption is rampant, the drug trade is exploding, and murder rates are at an all-time high. In his fight to climb the ranks and do what's right, Phelps must unravel the truth behind a string of arson attacks, racketeering conspiracies and brutal murders, battling the L.A. underworld and even members of his own department to uncover a secret that could shake the city to its rotten core.",https://images.igdb.com/igdb/image/upload/t_1080p/usohlmbhqiuzl5coafdu.jpg,https://en.wikipedia.org/wiki/L.A._Noire,"Mafia II,Max Payne 3,Grand Theft Auto V,Beyond: Two Souls,Gone Home,The Wolf Among Us,Dying Light,Murdered: Soul Suspect,The Cat Lady,Watch Dogs 2"
90,Portal 2,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360,Mac",2011-04-19,Valve Corporation,"Shooter,Platform,Puzzle,Adventure","You lost your memory, you are alone in a world full of danger, and your mission is survive using your mind. The only way to get out from this hell is.....Hi i'm GLAdOS, and welcome to the amazing world of portal 2, here i will expose you to a lot of tests, and try to k.. help Aperture Science envolve in a new era. 
Your job is advance in the levels i propose and get better and better, you will have an portal gun to help you, and remember nothing is impossible if you try, and try again and again and again.... 
The puzzles are waiting for you!",https://images.igdb.com/igdb/image/upload/t_1080p/co1oby.jpg,https://en.wikipedia.org/wiki/Portal_2,"Get Even,Ziggurat,Human: Fall Flat,Toby: The Secret Mine,Legrand Legacy,Forgotton Anne,Immortal: Unchained,Semblance,Pikuniku,Dream Alone"
91,Deus Ex: Human Revolution,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360,Mac",2011-08-23,Eidos Montréal,"Shooter,Role-playing (RPG)","When a black ops team breaks in and kills the scientists Adam Jensen was hired to protect, everything he thought he knew about his job changes...",https://images.igdb.com/igdb/image/upload/t_1080p/co1o8e.jpg,,"Deus Ex,Dishonored,Bioshock Infinite,Max Payne 3,Watch_Dogs,Wolfenstein: The New Order,Deus Ex: Mankind Divided,SOMA,Watch Dogs 2,Prey"
92,Uncharted 3: Drake's Deception,checked,"PlayStation 3,PlayStation 4",2011-10-28,Naughty Dog,"Shooter,Platform,Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/sc9bs2nsgbe9pem7bgwt.jpg,https://en.wikipedia.org/wiki/Uncharted_3:_Drake%27s_Deception,"Assassin's Creed,Uncharted: Drake's Fortune,Crysis 2,Uncharted 2: Among Thieves,Uncharted 4: A Thief's End,Tunic,Forgotton Anne,Red Dead Redemption 2,Code Vein,Citadel: Forged With Fire"
93,Assassin's Creed: Revelations,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360,PlayStation 4",2011-11-14,Ubisoft Montreal,"Turn-based strategy (TBS),Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/c2t7seedqemgcnapfs1k.jpg,https://en.wikipedia.org/wiki/Assassin's_Creed:_Revelations,"Assassin's Creed: Brotherhood,Assassin's Creed II,Assassin's Creed,Assassin's Creed III,Assassin's Creed IV: Black Flag,Kingdom Come: Deliverance,Assassin's Creed: Unity,Assassin's Creed: Rogue,Assassin's Creed: Syndicate,Life is Feudal: Your Own"
94,Star Wars: The Old Republic,checked,PC (Microsoft Windows),2011-12-20,BioWare Austin,Role-playing (RPG),"Protected by the legendary Jedi Order, the Galactic Republic stood as a bastion of peace in the galaxy for a thousand generations. Several centuries ago, the greatest threat the galaxy has ever known emerged in the form of the dark Sith Empire. After a volatile war, the Republic emerged victorious and the Sith were assumed to be extinct. Nonetheless, the Jedi have maintained a constant vigil over the ancient Sith homeworld, Korriban, to protect the galaxy from the darkness that still resides in the planet's tombs. 
 
Though a small group of survivors escaped to warn of the Imperial invasion, it was only a minor reprieve for the Republic. Korriban was one of several worlds to fall in the initial onslaught, and in the years that followed, the Republic suffered many more painful defeats. Emboldened by their numerous victories, the Empire soon moved to conquer the Core Worlds, luring the Republic fleet out of position and launching a surprise attack against the noble world of Alderaan. 
 
The courageous stand on Alderaan rallied the spirits of Republic defenders across the galaxy, but the balance of the power remained in the Empire's favor. This only fueled the surprise felt when the Imperial Dark Council extended the offer to the Republic to engage in peace negotiations. Suspecting possible treachery, Republic officials agreed to meet on Alderaan, but insisted that the Jedi Order marshal all its resources to provide comprehensive security. The Jedi complied, sending most senior members of the Order to Alderaan, and leaving only a token force in the Temple on Coruscant... 
 
After destroying the Jedi Temple and overwhelming the Republic's defenses, Imperial forces occupied Coruscant, holding the planet hostage while negotiations restarted on Alderaan. With their capital at stake, Republic officials had little choice but to agree to the Empire's terms. 
 
The Treaty of Coruscant was signed, forcing the Republic to cede control of several star systems and to acknowledge new boundaries of Imperial dominion. Though the treaty brought about an official end to the war, tensions between the two sides have remained high over the last several years, and now, a return to open war seems all but inevitable...",https://images.igdb.com/igdb/image/upload/t_1080p/co1il2.jpg,https://en.wikipedia.org/wiki/Star_Wars:_The_Old_Republic,"Cyberpunk 2077,Might & Magic Heroes VII,Aura Kingdom,Albion Online,Princess Connect!,Echo of Soul,Citadel: Forged With Fire,Immortal: Unchained,Rune Factory 4 Special,Pokémon Shield"
95,FTL: Faster Than Light,checked,"Linux,PC (Microsoft Windows),Mac,iOS",2012-09-14,Subset Games,"Simulator,Strategy,Indie",,https://images.igdb.com/igdb/image/upload/t_1080p/hu3vbtczuus3yfetdnqs.jpg,,"Pillars of Eternity,No Man's Sky,RimWorld,Aarklash: Legacy,Galactic Civilizations III,Ziggurat,Planetbase,Hollow Knight,Unclaimed World,Sol 0: Mars Colonization"
96,Assassin's Creed III,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360,Wii U",2012-10-30,Ubisoft Montreal,"Strategy,Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/co1jp1.jpg,https://en.wikipedia.org/wiki/Assassin's_Creed_III,"Assassin's Creed: Brotherhood,Assassin's Creed II,Assassin's Creed,Crysis 2,Assassin's Creed: Revelations,Cyberpunk 2077,Assassin's Creed IV: Black Flag,Assassin's Creed: Unity,Assassin's Creed: Rogue,Assassin's Creed: Syndicate"
97,XCOM: Enemy Unknown,checked,"Linux,PC (Microsoft Windows),PlayStation 3,Xbox 360,Mac",2012-10-09,Firaxis Games,"Role-playing (RPG),Strategy,Turn-based strategy (TBS),Tactical",,https://images.igdb.com/igdb/image/upload/t_1080p/co29i2.jpg,,"Dishonored,Bioshock Infinite,Spec Ops: The Line,Wolfenstein: The New Order,Murdered: Soul Suspect,Deus Ex: Mankind Divided,SOMA,XCOM 2,The Cat Lady,Watch Dogs 2"
98,Hitman: Absolution,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360",2012-11-20,IO Interactive,"Shooter,Tactical","Hitman Absolution follows Agent 47, a cold blooded assassin, who takes on his most dangerous contract to date. Betrayed by those he trusted and hunted by the police, he finds himself at the centre of a dark conspiracy and must embark on a personal journey through a corrupt and twisted world, in his search for the truth.",https://images.igdb.com/igdb/image/upload/t_1080p/v0xig67vf3bt2f39pwhe.jpg,https://en.wikipedia.org/wiki/Hitman:_Absolution,"Assassin's Creed,Crysis 2,Batman: Arkham Asylum,Grand Theft Auto: San Andreas,Assassin's Creed III,Sleeping Dogs,Hotline Miami,HITMAN,Tom Clancy's Ghost Recon: Wildlands,Yandere Simulator"
99,Grand Theft Auto V,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360,PlayStation 4,Xbox One",2013-09-17,Rockstar North,"Shooter,Racing,Sport,Adventure","Los Santos: a sprawling sun-soaked metropolis full of self-help gurus, starlets and fading celebrities, once the envy of the Western world, now struggling to stay afloat in an era of economic uncertainty and cheap reality TV. 
 
Amidst the turmoil, three very different criminals plot their own chances of survival and success: Franklin, a street hustler looking for real opportunities and serious money; Michael, a professional ex-con whose retirement is a lot less rosy than he hoped it would be; and Trevor, a violent maniac driven by the chance of a cheap high and the next big score. Running out of options, the crew risks everything in a series of daring",https://images.igdb.com/igdb/image/upload/t_1080p/co1nt4.jpg,https://en.wikipedia.org/wiki/Grand_Theft_Auto_V,"Mafia II,L.A. Noire,Grand Theft Auto: San Andreas,Grand Theft Auto: Vice City,Max Payne 3,Watch_Dogs,Spec Ops: The Line,Murdered: Soul Suspect,Grand Theft Auto: Vice City Stories,Watch Dogs 2"
100,Crysis 3,checked,"PC (Microsoft Windows),PlayStation 3,Xbox 360",2013-02-19,Crytek UK,"Shooter,Adventure","Return to the fight as Prophet, the Nanosuit soldier on a quest to rediscover his humanity. Adapt on the fly with the stealth and armor abilities of your unique Nanosuit as you battle through the seven wonders of New York’s Liberty Dome. Unleash the firepower of your all-new, Predator bow and alien weaponry to hunt both human and alien enemies.",https://images.igdb.com/igdb/image/upload/t_1080p/co1npl.jpg,https://en.wikipedia.org/wiki/Crysis_3,"Crysis 2,Rogue Warrior,Syndicate,Wolfenstein: The New Order,Dying Light,Enemy Front,Far Cry 4,Sniper: Ghost Warrior 3,Call of Duty: Infinite Warfare,Watch Dogs 2"
101,The Witcher 3: Wild Hunt,checked,"PC (Microsoft Windows),PlayStation 4,Xbox One",2015-05-19,CD Projekt RED,"Role-playing (RPG),Adventure","The Witcher 3: Wild Hunt concludes the story of the witcher Geralt of Rivia, the series' protagonist, whose story to date has been covered in the previous installments. Geralt's new mission comes in dark times as the mysterious and otherworldly army known as the Wild Hunt invades the Northern Kingdoms, leaving only blood soaked earth and fiery ruin in its wake; and it seems the Witcher is the key to stopping their cataclysmic rampage.",https://images.igdb.com/igdb/image/upload/t_1080p/tri1c6vbydeosoqajwt1.jpg,https://en.wikipedia.org/wiki/The_Witcher_3:_Wild_Hunt,"The Witcher,Minecraft,The Elder Scrolls V: Skyrim,Dishonored,Brothers: A Tale of Two Sons,Pillars of Eternity,Dragon Age: Inquisition,Middle-earth: Shadow of Mordor,Aarklash: Legacy,The Cat Lady"
102,Batman: Arkham Knight,checked,"PC (Microsoft Windows),PlayStation 4,Xbox One",2015-06-23,Rocksteady Studios,"Hack and slash/Beat 'em up,Adventure","In the explosive finale to the Arkham series, Batman faces the ultimate threat against the city he is sworn to protect. The Scarecrow returns to unite an impressive roster of supervillains, including Penguin, Two-Face, Harley Quinn, Firefly, Poison Ivy, and Riddler to destroy The Dark Knight forever. The most intriguing member of this alliance, however, is the deadly and enigmatic Arkham Knight.",https://images.igdb.com/igdb/image/upload/t_1080p/co1nh1.jpg,https://en.wikipedia.org/wiki/Batman:_Arkham_Knight,"Batman: Arkham Asylum,Batman: Arkham City,Batman: Arkham Origins,Middle-earth: Shadow of Mordor,The Amazing Spider-Man 2,Spider-Man: Web of Shadows,Rise of the Tomb Raider,Uncharted 4: A Thief's End,Batman: Arkham Origins Blackgate,Watch Dogs 2"
103,No Man's Sky,checked,"PC (Microsoft Windows),PlayStation 4,Xbox One,PlayStation VR",2016-08-09,Hello Games,"Shooter,Role-playing (RPG),Simulator,Adventure,Indie",,https://images.igdb.com/igdb/image/upload/t_1080p/co1k01.jpg,https://en.wikipedia.org/wiki/No_Man%27s_Sky,"Starbound,Get Even,Life is Feudal: Your Own,Starmade,Rising World,Ziggurat,Miscreated,Empyrion - Galactic Survival,Force of Nature,Children of Morta"
104,Uncharted 4: A Thief's End,checked,PlayStation 4,2016-05-10,Naughty Dog,"Shooter,Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/co1r7h.jpg,https://en.wikipedia.org/wiki/Uncharted_4:_A_Thief%27s_End,"Uncharted: Drake's Fortune,Crysis 2,Uncharted 3: Drake's Deception,Uncharted 2: Among Thieves,The Last of Us,Batman: Arkham Knight,Rise of the Tomb Raider,Dark Souls III,Horizon Zero Dawn,Gears of War 4"
105,Deus Ex: Mankind Divided,checked,"Linux,PC (Microsoft Windows),PlayStation 4,Xbox One",2016-08-23,Eidos Montréal,"Shooter,Role-playing (RPG),Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/qqgmrd5u11srbn1gudvr.jpg,https://en.wikipedia.org/wiki/Deus_Ex:_Mankind_Divided,"Deus Ex,Dishonored,Spec Ops: The Line,Wolfenstein: The New Order,Murdered: Soul Suspect,SOMA,Dishonored 2,The Cat Lady,Watch Dogs 2,Prey"
106,The Room: Old Sins,checked,"Android,iOS",2018-01-25,Fireproof Games,"Point-and-click,Puzzle,Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/co1rg0.jpg,,"Myst,Rusty Lake Hotel,Rusty Lake: Roots,Quern - Undying Thoughts,House of Caravan,Telling Lies,A Fisherman's Tale,Hello Neighbor: Hide and Seek,Iris.Fall,Syberia: The world before"
107,Red Dead Redemption 2,checked,"PC (Microsoft Windows),PlayStation 4,Xbox One,Google Stadia",2018-10-26,Rockstar Games,"Shooter,Role-playing (RPG),Adventure","America, 1899. The end of the wild west era has begun as lawmen hunt down the last remaining outlaw gangs. Those who will not surrender or succumb are killed. 
 
After a robbery goes badly wrong in the western town of Blackwater, Arthur Morgan and the Van der Linde gang are forced to flee. With federal agents and the best bounty hunters in the nation massing on their heels, the gang must rob, steal and fight their way across the rugged heartland of America in order to survive. As deepening internal divisions threaten to tear the gang apart, Arthur must make a choice between his own ideals and loyalty to the gang who raised him.",https://images.igdb.com/igdb/image/upload/t_1080p/yfk9f2lbo0r7slytuhra.jpg,https://en.wikipedia.org/wiki/Red_Dead_Redemption_2,"Miscreated,God of War,Death Stranding,The Last of Us: Part II,Code Vein,Immortal: Unchained,Omensight,The Elder Scrolls VI,Remnant: From the Ashes,Gene Rain"
108,Marvel's Spider-Man,checked,PlayStation 4,2018-09-07,Insomniac Games,"Hack and slash/Beat 'em up,Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/co1r77.jpg,https://en.wikipedia.org/wiki/Spider-Man_(2018_video_game),"The Amazing Spider-Man 2,God of War,Days Gone,Death Stranding,Red Dead Redemption 2,The Last of Us: Part II,Marvel's Avengers,Metro Exodus,Blacksad: Under the Skin,Sekiro: Shadows Die Twice"
109,Cyberpunk 2077,checked,"PC (Microsoft Windows),PlayStation 4,Xbox One,Xbox Series X,Google Stadia",2020-11-19,CD Projekt RED,Role-playing (RPG),"In 2077, following an economic collapse sometime during the early 21st century, the United States is forced to rely on large corporations to survive. These corporations deal in a wide range of areas, such as weapons, robotics, cybernetics, pharmaceuticals, communications and biotechnology, and many of these companies operate above the law. The world in between is where decadence, sex and pop culture mix with violent crime, extreme poverty and the unattainable promise of the American Dream. You play as V, a mercenary outlaw deeply embedded in the crime-ridden city of Night City, going after a one-of-a-kind implant that is the key to immortality.",https://images.igdb.com/igdb/image/upload/t_1080p/co1re7.jpg,https://en.wikipedia.org/wiki/Cyberpunk_2077,"Life is Feudal: Your Own,Rising World,Grav,Empyrion - Galactic Survival,Sky Break,Force of Nature,Biomutant,Immortal: Unchained,The Outer Worlds,Pokémon Shield"
110,The Last of Us: Part II,checked,PlayStation 4,2020-06-19,Naughty Dog,"Shooter,Adventure",,https://images.igdb.com/igdb/image/upload/t_1080p/ebus9dxflazafgwc6xq0.jpg,https://en.wikipedia.org/wiki/The_Last_of_Us_Part_II,"The Last of Us Remastered,How to Survive 2,Death Stranding,Marvel's Spider-Man,Resident Evil 2,Metro Exodus,Last Day on Earth: Survival,Sekiro: Shadows Die Twice,Dying Light 2,Remnant: From the Ashes"
111,LEGO Star Wars: The Skywalker Saga,checked,"PC (Microsoft Windows),PlayStation 4,Xbox One,Nintendo Switch",2020-10-20,,Adventure,,https://images.igdb.com/igdb/image/upload/t_1080p/co1mhw.jpg,https://en.wikipedia.org/wiki/Lego_Star_Wars:_The_Skywalker_Saga,"Star Control: Origins,Marvel's Avengers,Red Comrades 2: For the Great Justice - Reloaded,Immortal: Unchained,The Surge 2,Zoids Wild: King of Blast,Control,Gene Rain,Rebel Galaxy Outlaw,EVE: Echoes"
112,Black Mesa,checked,"Linux,PC (Microsoft Windows)",2020-03-06,Crowbar Collective,"Shooter,Platform,Adventure,Indie","The plot of Black Mesa is almost identical to Half-Life's storyline, playable through the ""Lambda Core"" chapter. As in the original game, the player controls Gordon Freeman, a scientist working at the Black Mesa Research Facility. He is tasked to place a sample of a strange material into an electromagnetic instrument, using the Hazardous Environment Suit Mark IV to do so safely. However, the sample material causes a ""resonance cascade"", devastating the facility and creating an interdimensional rift to an alien dimension called Xen, bringing its alien creatures to Earth. 
 
Freeman survives, finds other survivors, and makes his way to the surface with the protection of his hazard suit to get help. Upon reaching the surface, however, he finds that the facility is being cleansed of any living thing - human or alien - by armed forces. From other scientists, Freeman finds the only way to stop the alien invasion is to cross over to Xen and destroy the entity holding the portal open.",https://images.igdb.com/igdb/image/upload/t_1080p/co1mzp.jpg,https://en.wikipedia.org/wiki/Black_Mesa_(video_game),"Half-Life,Half-Life 2,Syndicate,No Man's Sky,Rust,Get Even,Hyper Light Drifter,Ziggurat,Slime Rancher,Dead Cells"
113,Donkey Kong,checked,"PC DOS,Commodore C64/128,Nintendo Entertainment System (NES),Game Boy Advance,Amstrad CPC,ZX Spectrum,MSX,Virtual Console (Nintendo),Family Computer Disk System,Arcade,Atari 2600,Atari 7800,Atari 8-bit,Intellivision,ColecoVision,Commodore VIC-20,Texas Instruments TI-99,Nintendo Switch",1981-07-09,Nintendo,"Platform,Arcade",Donkey Kong has kidnapped the beautiful Lady and taken her to a dangerous construction site. Mario must climb to the top of the construction site and rescue Lady from the giant ape.,https://images.igdb.com/igdb/image/upload/t_1080p/co1pjx.jpg,https://en.wikipedia.org/wiki/Donkey_Kong_(video_game),"Super Mario World,Superfighters Deluxe,Brawlout,PLANET ALPHA,Super Fancy Pants Adventure,Pikuniku,Unbound: Worlds Apart,Super Mario Maker 2,Hob: The Definitive Edition,Zombie Driver: Immortal Edition"
